pr_id,pr_title,pr_author,state,created_at,merged_at,body
65506,BUG: groupby(as_index=False).resample().agg(dict) raises (GH-52397),jbrockmendel,closed,2026-05-07T21:26:29Z,2026-05-08T17:40:33Z,"- [x] closes #52397 (Replace xxxx with the GitHub issue number)
- [x] [Tests added and passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#writing-tests) if fixing a bug or adding a new feature
- [x] All [code checks passed](https://pandas.pydata.org/pandas-docs/dev/development/contributing_codebase.html#pre-commit).
- [x] Added an entry in the latest ``doc/source/whatsnew/vX.X.X.rst`` file if fixing a bug or adding a new feature.

## Summary

`SeriesGroupBy._wrap_applied_output`'s Series/DataFrame branch tried to insert the grouper as a column when `as_index=False and not_indexed_same`, but after `_concat_objects` the result has more rows than groups (e.g. `n_groups * n_resample_bins` for `groupby().resample()`), so `DataFrame.insert` raised `ValueError: Length of values (5) does not match length of index (25)`.

`DataFrameGroupBy._wrap_applied_output_series` already returns straight from `_concat_objects` in this same situation (see GH-8467); mirror that here.

After the fix, `gb.agg({""b"": ""min""})` matches `gb.min()`'s shape on the same `groupby(as_index=False).resample(...)` object — both drop the group key from the index. As discussed on the issue (GH-52397), how `as_index=False` should interact with resampler is itself a separate question; this PR only stops the raise.

## Test plan

- [x] Added `test_groupby_resample_agg_dict_as_index_false` in `pandas/tests/resample/test_resampler_grouper.py`
- [x] Full `pandas/tests` (minus slow/db) passes — 229,172 passed, 0 failures

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
65505,DOC: steer Excel docs away from deprecated xlrd/pyxlsb engines,jbrockmendel,closed,2026-05-07T21:01:25Z,2026-05-08T17:26:11Z,"## Summary

The xlrd and pyxlsb engines emit `Pandas4Warning` and are slated for removal (GH-56542; deprecated in 3.1.0). The user guide and install table still presented them as the standard way to read `.xls` and `.xlsb` files. This PR updates the docs to point users at `python-calamine` instead.

- `user_guide/io.rst`
  - Excel intro now recommends calamine for `.xls`/`.xlsb`.
  - Engine auto-selection note describes the actual fallback logic (xlrd/pyxlsb if installed → calamine otherwise) and flags the trajectory.
  - Engine-description bullets annotated `(deprecated)`.
  - Removed the example that taught users to call `xlrd.open_workbook(..., on_demand=True)` and pass the resulting `xlrd.book.Book` to `ExcelFile`.
  - Removed a stale claim in the writer note that `engine='xlrd'` produces an Excel 2003 workbook — xlrd is read-only and pandas has no `.xls` writer (only openpyxl, xlsxwriter, and odf are registered as writers).
  - ""Binary Excel (.xlsb) files"" section now leads with calamine; pyxlsb demoted to a deprecation note.
- `getting_started/install.rst` — optional-deps Excel table annotates xlrd and pyxlsb as `(deprecated; use python-calamine)`.
- Drive-by: fix a typo in the `read_sas` iterator example — `chunk=` was not a valid kwarg, the correct one is `chunksize=`.

## Test plan

- [ ] Sphinx build succeeds locally
- [ ] Rendered pages read sensibly (Excel intro, engine note, .xlsb section, install table)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
65504,DOC: explain why and/or/not cannot be used with pd.NA,jbrockmendel,closed,2026-05-07T20:45:17Z,2026-05-08T17:27:24Z,"- closes #49828

## Summary

GH-49828 reports that `pd.NA and X`, `pd.NA or X`, and `not pd.NA` all raise `TypeError: boolean value of NA is ambiguous`, while the mirrored forms (`True and pd.NA`, `False or pd.NA`, etc.) sometimes succeed. This is not a bug — it's the unavoidable interaction of two design points:

1. `bool(pd.NA)` raises by design (GH-38224) — pandas refuses to guess truthiness of an unknown.
2. Python's `and`/`or`/`not` keywords always call `bool()` on their operand and cannot be overridden via dunders.

The asymmetry users see is just Python short-circuiting: `and`/`or` only call `bool()` on the **left** operand, so when `pd.NA` happens to be on the right, `bool()` is never invoked.

`&`/`|`/`~` work correctly via `__and__`/`__or__`/`__invert__` and already implement Kleene logic.

This PR adds a paragraph to the `NA in a boolean context` section of the user guide spelling out exactly this: why the keywords can't work, why the position-dependent behavior happens, and that `&`/`|`/`~` are the supported alternatives.

I considered also expanding the `TypeError` message itself with the `&`/`|`/`~` hint, but `bool(pd.NA)` is hit from many contexts (`if pd.NA:`, `assert pd.NA`, library code doing `if x == y:`, etc.) where that hint would be misleading. The docs are the right venue for the explanation.

## Test plan

- [x] No code/runtime change, so existing tests still pass
- [x] `pre-commit` passes (sphinx-lint, rst lint, etc.)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
65503,"DOC: fix docstring typos, stale references, and broken reST",jbrockmendel,closed,2026-05-07T20:44:02Z,2026-05-08T17:24:59Z,"## Summary

A handful of small, independent docstring fixes surfaced by an audit of the public API. All changes are in docstrings only — no behavior changes.

- **`DataFrame.apply` / `Series.map`**: fix `numba.jit(nogit=True)` typo to `nogil=True`; add missing ""as"" in ""such Numba"".
- **`read_pickle`**: file-like object must implement `read()`, not `readlines()` — pickle calls `read()`.
- **`to_pickle`**: drop the Python 2.x protocol enumeration; just describe the current default.
- **`read_xml.dtype`**: drop reference to a non-existent `na_values` parameter (`read_xml` has none).
- **`read_html.skiprows`**: replace garbled phrase ""after parsing the column integer"" with ""after parsing the header"".
- **`Series.map`**: replace lingering `arg` references with `func` in the `**kwargs` description and Notes section.
- **`read_excel.dtype_backend`**: remove blank line that was breaking the rendering of the `pyarrow` bullet's continuation.
- **`DataFrame.set_index.verify_integrity`**: fill in the empty `.. deprecated:: 3.0.0` block with the same text used by the runtime `Pandas4Warning`.
- **`read_sql`**: move the `.. versionadded:: 2.2.0` directive out of the Examples section (where it was wedged between two doctests) into the `con` parameter description, where ADBC is first introduced.
- **`Series.groupby`**: fix DataFrame-isms in `by`, `as_index`, and `sort` parameter descriptions — these were copied verbatim from `DataFrame.groupby` and referenced ""selected axis"", ""Only relevant for DataFrame input"", and ""the original DataFrame"".

## Test plan

- [ ] CI passes
- [ ] No doctest changes needed (text-only edits to descriptions)

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
65501,Backport PR #65499 on branch 3.0.x (BUG: fix check if pyarrow is installed in cython lib - use existing constant),meeseeksmachine,closed,2026-05-07T16:10:49Z,2026-05-07T17:32:36Z,Backport PR #65499: BUG: fix check if pyarrow is installed in cython lib - use existing constant
65499,BUG: fix check if pyarrow is installed in cython lib - use existing constant,jorisvandenbossche,closed,2026-05-07T09:42:32Z,2026-05-07T16:10:34Z,"In https://github.com/apache/arrow/pull/49912 it was noticed that the trick of `sys.modules[""pyarrow""] = None` to let python think that pyarrow is not installed, does not work for imports in cython (while in case of a python `import pyarrow`, that gives a ModuleNotFoundError, which is an ImportError sublcass).

Now, this is not really a bug in pandas, but since we already have tried to import pyarrow in the `pandas.compat` module before we get to import `pandas._libs.lib`, we can also just reuse the knowledge of pyarrow being available or not, instead of doing a new try/except.  
And that then also makes the `sys.modules` hack work again.

"
65498,[backport 3.0.x] PERF: remove special casing for zoneinfo in tz_localize_to_utc (#65481),jorisvandenbossche,closed,2026-05-07T07:52:45Z,2026-05-07T09:00:02Z,"(cherry picked from commit 63b9b6843a2342987b2a6fce616d7ebd56c04185)

Backport of https://github.com/pandas-dev/pandas/pull/65481"
65497,TST: improve pytest configuration to run tests of installed package with --pyargs,jorisvandenbossche,closed,2026-05-07T07:43:20Z,2026-05-07T16:17:16Z,"Triggered by https://github.com/pandas-dev/pandas/pull/65455 (and the issues to get this working in the pyodide build), looking into ways to make it a bit easier to run the pandas tests of an installed package using `pytest --pyargs pandas`.

"
65496,TYP: accept Mapping in Styler.format formatter parameter,janosh,closed,2026-05-07T06:59:27Z,2026-05-07T14:11:34Z,"## Summary
- Widen `ExtFormatter` from `dict` to `Mapping` so narrower mapping value types are accepted by static type checkers.
- Treat any `Mapping` as a formatter mapping in `Styler.format`, `Styler.format_index`, and `Styler.format_index_names`.
- Add regression coverage with `MappingProxyType` for data, index, and index-name formatters.

Replaces closed PR https://github.com/pandas-dev/pandas/pull/65267.

## Test plan
- `python -m py_compile pandas/io/formats/style_render.py pandas/tests/io/formats/style/test_format.py`
- Focused pytest could not run locally because this fresh clone has not built pandas C extensions (`pandas._libs.pandas_parser` missing).
- Manual `mypy` hook could not run locally because `mypy` is not installed in the active environment."
65493,TST: extend complex128 coverage in arithmetic and NumpyExtensionArray tests,jbrockmendel,closed,2026-05-06T21:45:08Z,2026-05-08T17:54:36Z,"## Summary

Picks up the test-coverage work from the stale #54761 PR, scoped down to what is still needed against current main.

**Source-side fixes (2 files):**
- ``algorithms._ensure_data`` actually unwraps complex ``NumpyExtensionArray`` to the underlying ndarray (current code is a no-op ``cast``), so hashtable-backed methods (``duplicated``, ``unique``, ``isin``, ...) dispatch correctly for complex-dtype EAs.
- ``NDArrayBackedExtensionArray.__setitem__`` translates numpy's complex-specific ``TypeError(\""only 0-dimensional arrays can be converted to Python scalars\"")`` into ``ValueError`` so error types match other numeric dtypes.

**Test changes (2 files):**
- ``complex128`` added to the parametrized arithmetic/ufunc tests in ``test_numeric.py``; ``test_ufunc_coercions`` rewritten so float and complex share one test body via per-parametrize ``exp_dtype``.
- ``\""complex\""`` added to the ``NumpyExtensionArray`` extension test fixture, with overrides where numpy semantics genuinely differ:
  - ``floordiv`` / ``mod`` / ``divmod`` raise ``TypeError`` for complex.
  - csv ``c`` engine doesn't parse complex (xfail).
  - cython backfill/pad isn't implemented for complex (xfail on ``test_fillna_no_op_returns_copy``).
  - ``test_unstack`` xfailed for complex when the index isn't a uniform product — complex NaN fill correctly survives ``astype(object)`` as ``(nan+0j)``, which the base test's equivalence premise doesn't accommodate.

The previous PR also changed ``astype.py`` to coerce complex ``(nan+0j)`` to scalar ``np.nan`` on cast-to-object. That semantic change wasn't well-vetted in review and conflates \""valid complex with NaN component\"" with \""missing\"", so it's intentionally not included here; the unstack test is handled by xfail instead.

xref #54761

## Test plan

- [x] ``pytest pandas/tests/extension/test_numpy.py pandas/tests/arithmetic/test_numeric.py`` (4617 passed, 73 xfailed)
- [x] ``pytest pandas/tests/dtypes/cast pandas/tests/test_algos.py pandas/tests/arrays`` (no regressions)
- [x] mypy clean on the three changed source files
- [x] pre-commit clean

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
65492,"DOC: remove cookbook ""First Pull Request"" invitation",jbrockmendel,closed,2026-05-06T21:27:52Z,2026-05-06T22:14:18Z,"## Summary
- Drops the two sentences in `cookbook.rst` that encouraged adding to the cookbook and framed it as a great *First Pull Request*, to discourage drive-by recipe additions.

## Test plan
- [x] `grep` across `doc/` for ""first pull request"", ""good first"", ""drive-by"", ""newcomer"", ""encourage users to add"" — no other instances pointing at the cookbook.
- [x] pre-commit hooks pass on the modified file.

🤖 Generated with [Claude Code](https://claude.com/claude-code)"
65491,CLN: remove stale FIXME comments in BlockManager,jbrockmendel,closed,2026-05-06T20:43:37Z,2026-05-06T22:18:59Z,"## Summary

Removes two FIXME comments in `pandas/core/internals/managers.py` that have sat unaddressed since 2018 (GH-22028).

- `# FIXME: optimization potential` in `BaseBlockManager._combine` — I benchmarked the `np.sort(np.concatenate(...))` + `lib.get_reverse_indexer` pattern against `searchsorted` and `argsort`/inverse-rank alternatives. Wins were marginal (5–25% in wide-and-sparsely-filtered cases) and only on a path that isn't a meaningful hot spot. Not worth the added complexity.

- `# FIXME: refactor, clearly separate broadcasting & zip-like assignment` in `BlockManager.iset` — the comment wants the 1D-EA ""broadcast"" semantics split from the numpy/DTA-TDA ""zip-like"" semantics. Investigating, every caller (`isetitem`, `_set_item_mgr`, `_iset_item`, the internal `iset` recursion) passes a runtime-typed `ArrayLike` whose flavor is only known from `value.dtype`. So the dispatch genuinely has to live inside `iset` — splitting into top-level `_iset_broadcast`/`_iset_zip` would just turn `iset` into a 2-line dispatcher and relocate the same branch one level up. The current shape is structurally correct.

No behavior change.

## Test plan

- [x] `pytest pandas/tests/internals/test_internals.py`
- [x] `pytest pandas/tests/frame/indexing/test_setitem.py pandas/tests/indexing/test_iloc.py pandas/tests/copy_view/test_setitem.py`
- [x] pre-commit"
